Date,EnergyConsumption,Temp1,Temp2,Temp3,Temp4,Temp5,Temp6,Temp7,Saturday,Sunday,Temp1_South_Less,Temp2_South_Less,Temp3_South_Less,Temp4_South_Less,Temp1_South_Gr,Temp2_South_Gr,Temp3_South_Gr,Temp4_South_Gr,id
2011-10-05,148221.86200000002,7.0,7.7,,,,,,0.0,0.0,,,,,,,,,5
2011-10-06,148026.45899999997,8.5,9.7,,,,,,0.0,0.0,,,,,,,,,5
2011-10-07,145483.19100000002,8.4,9.8,,,,,,0.0,0.0,,,,,,,,,5
2011-10-08,133319.21499999997,11.1,11.0,,,,,,1.0,0.0,,,,,,,,,5
2011-10-09,130956.19099999999,13.7,12.4,,,,,,0.0,1.0,,,,,,,,,5
2011-10-10,145628.86800000002,12.4,12.1,,,,,,0.0,0.0,,,,,,,,,5
2011-10-11,147285.33700000003,12.7,13.4,,,,,,0.0,0.0,,,,,,,,,5
2011-10-12,148236.73999999996,11.7,14.5,,,,,,0.0,0.0,,,,,,,,,5
2011-10-13,148389.64399999997,10.0,13.7,,,,,,0.0,0.0,,,,,,,,,5
2011-10-14,147444.97599999997,5.9,6.2,,,,,,0.0,0.0,,,,,,,,,5
2011-10-15,138470.98299999998,4.5,6.2,,,,,,1.0,0.0,,,,,,,,,5
2011-10-16,132174.405,1.6,3.2,,,,,,0.0,1.0,,,,,,,,,5
2011-10-17,149461.41999999998,1.4,2.2,,,,,,0.0,0.0,,,,,,,,,5
2011-10-18,152226.446,4.9,2.3,,,,,,0.0,0.0,,,,,,,,,5
2011-10-19,151854.934,3.7,2.8,,,,,,0.0,0.0,,,,,,,,,5
2011-10-20,153865.54799999998,4.9,5.9,,,,,,0.0,0.0,,,,,,,,,5
2011-10-21,153904.799,7.3,9.7,,,,,,0.0,0.0,,,,,,,,,5
2011-10-22,142314.003,5.2,5.2,,,,,,1.0,0.0,,,,,,,,,5
2011-10-23,137763.56100000002,3.7,3.7,,,,,,0.0,1.0,,,,,,,,,5
2011-10-24,152151.79300000003,2.4,3.2,,,,,,0.0,0.0,,,,,,,,,5
2011-10-25,154715.01799999998,-0.5,2.0,,,,,,0.0,0.0,,,,,,,,,5
2011-10-26,156792.519,-1.5,0.6,,,,,,0.0,0.0,,,,,,,,,5
2011-10-27,158134.48199999996,1.5,1.1,,,,,,0.0,0.0,,,,,,,,,5
2011-10-28,159288.92999999996,0.8,1.3,,,,,,0.0,0.0,,,,,,,,,5
2011-10-29,148885.519,0.5,0.6,,,,,,1.0,0.0,,,,,,,,,5
2011-10-30,142892.48700000002,2.8,2.2,,,,,,0.0,1.0,,,,,,,,,5
2011-10-31,159912.02399999998,4.0,5.2,,,,,,0.0,0.0,,,,,,,,,5
2011-11-01,159289.46199999997,4.1,5.0,,,,,,0.0,0.0,,,,,,,,,5
2011-11-02,158988.84100000001,4.0,5.4,,,,,,0.0,0.0,,,,,,,,,5
2011-11-03,155309.56,5.0,4.5,,,,,,0.0,0.0,,,,,,,,,5
2011-11-04,143815.62000000002,0.0,0.4,,,,,,0.0,1.0,,,,,,,,,5
2011-11-05,143294.12300000002,-8.8,-7.1,,,,,,1.0,0.0,,,,,,,,,5
2011-11-06,144076.884,-11.0,-8.5,,,,,,0.0,1.0,,,,,,,,,5
2011-11-07,158212.19000000003,-7.5,-8.1,,,,,,0.0,0.0,,,,,,,,,5
2011-11-08,163963.70500000002,-7.4,-6.3,,,,,,0.0,0.0,,,,,,,,,5
2011-11-09,166506.166,-4.2,-3.2,,,,,,0.0,0.0,,,,,,,,,5
2011-11-10,166851.673,-4.3,-1.1,,,,,,0.0,0.0,,,,,,,,,5
2011-11-11,167851.627,-3.0,-3.6,,,,,,0.0,0.0,,,,,,,,,5
2011-11-12,155710.482,-3.6,-5.1,,,,,,1.0,0.0,,,,,,,,,5
2011-11-13,150663.90500000003,-5.1,-4.1,,,,,,0.0,1.0,,,,,,,,,5
2011-11-14,166516.09299999994,-2.3,-4.0,,,,,,0.0,0.0,,,,,,,,,5
2011-11-15,167515.14100000003,-4.5,-4.3,,,,,,0.0,0.0,,,,,,,,,5
2011-11-16,168181.658,-5.5,-7.6,,,,,,0.0,0.0,,,,,,,,,5
2011-11-17,168372.904,-4.5,-6.3,,,,,,0.0,0.0,,,,,,,,,5
2011-11-18,167041.76599999997,-3.5,-3.3,,,,,,0.0,0.0,,,,,,,,,5
2011-11-19,157261.13799999998,-6.0,-6.3,,,,,,1.0,0.0,,,,,,,,,5
2011-11-20,150799.347,-2.8,-2.0,,,,,,0.0,1.0,,,,,,,,,5
2011-11-21,168038.69199999995,-6.0,-6.0,,,,,,0.0,0.0,,,,,,,,,5
2011-11-22,168799.335,-8.5,-7.5,,,,,,0.0,0.0,,,,,,,,,5
2011-11-23,170444.176,-13.5,-11.8,,,,,,0.0,0.0,,,,,,,,,5
2011-11-24,171650.888,-14.0,-14.6,,,,,,0.0,0.0,,,,,,,,,5
2011-11-25,172062.294,-6.3,-9.5,,,,,,0.0,0.0,,,,,,,,,5
2011-11-26,161119.713,-3.8,-5.9,,,,,,1.0,0.0,,,,,,,,,5
2011-11-27,154231.807,-4.8,-8.1,,,,,,0.0,1.0,,,,,,,,,5
2011-11-28,168651.889,-4.0,-5.5,,,,,,0.0,0.0,,,,,,,,,5
2011-11-29,170009.50100000002,-3.7,-4.6,,,,,,0.0,0.0,,,,,,,,,5
2011-11-30,169372.78900000002,-4.7,-2.2,,,,,,0.0,0.0,,,,,,,,,5
2011-12-01,168711.706,-5.5,-4.7,,,,,,0.0,0.0,,,,,,,,,5
2011-12-02,168260.144,-6.9,-7.6,,,,,,0.0,0.0,,,,,,,,,5
2011-12-03,160390.639,-6.5,-6.6,,,,,,1.0,0.0,,,,,,,,,5
2011-12-04,153719.18300000005,-4.5,-7.0,,,,,,0.0,1.0,,,,,,,,,5
2011-12-05,166688.125,-0.4,-2.1,,,,,,0.0,0.0,,,,,,,,,5
2011-12-06,166785.803,1.0,0.0,,,,,,0.0,0.0,,,,,,,,,5
2011-12-07,165301.443,-1.0,-3.1,,,,,,0.0,0.0,,,,,,,,,5
2011-12-08,166837.76200000005,-5.3,-8.0,,,,,,0.0,0.0,,,,,,,,,5
2011-12-09,168258.404,-8.5,-9.3,,,,,,0.0,0.0,,,,,,,,,5
2011-12-10,160524.10500000004,-11.0,-13.2,,,,,,1.0,0.0,,,,,,,,,5
2011-12-11,156445.65300000002,-13.3,-16.1,,,,,,0.0,1.0,,,,,,,,,5
2011-12-12,170001.59199999998,-11.9,-10.8,,,,,,0.0,0.0,,,,,,,,,5
2011-12-13,171476.90600000002,-9.0,-6.6,,,,,,0.0,0.0,,,,,,,,,5
2011-12-14,170402.74200000003,-8.5,-11.4,,,,,,0.0,0.0,,,,,,,,,5
2011-12-15,170453.49,-3.4,-7.8,,,,,,0.0,0.0,,,,,,,,,5
2011-12-16,168951.63999999996,-5.3,-11.5,,,,,,0.0,0.0,,,,,,,,,5
2011-12-17,161206.846,-10.3,-13.8,,,,,,1.0,0.0,,,,,,,,,5
2011-12-18,156554.63,-11.8,-13.4,,,,,,0.0,1.0,,,,,,,,,5
2011-12-19,170628.34100000001,-11.0,-11.4,,,,,,0.0,0.0,,,,,,,,,5
2011-12-20,171921.166,-9.0,-9.3,,,,,,0.0,0.0,,,,,,,,,5
2011-12-21,172495.26200000005,-7.3,-7.4,,,,,,0.0,0.0,,,,,,,,,5
2011-12-22,172584.27100000004,-8.5,-9.0,,,,,,0.0,0.0,,,,,,,,,5
2011-12-23,171953.696,-8.0,-8.0,,,,,,0.0,0.0,,,,,,,,,5
2011-12-24,162245.13900000002,-6.0,-5.9,,,,,,1.0,0.0,,,,,,,,,5
2011-12-25,158100.24,-10.4,-9.5,,,,,,0.0,1.0,,,,,,,,,5
2011-12-26,172713.13499999998,-8.0,-9.2,,,,,,0.0,0.0,,,,,,,,,5
2011-12-27,170609.13899999997,-1.9,-1.3,,,,,,0.0,0.0,,,,,,,,,5
2011-12-28,168477.968,-0.5,0.3,,,,,,0.0,0.0,,,,,,,,,5
2011-12-29,165665.43899999998,-4.8,-4.7,,,,,,0.0,0.0,,,,,,,,,5
2011-12-30,160181.05399999997,-5.0,-6.1,,,,,,0.0,0.0,,,,,,,,,5
2011-12-31,149157.609,-5.6,-8.0,,,,,,1.0,0.0,,,,,,,,,5
2012-01-01,138811.906,-6.0,-5.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-02,141277.152,-5.0,-5.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-03,146622.817,-8.0,-9.0,,,,,,0.0,1.0,,,,,,,,,5
2012-01-04,149379.659,-10.0,-10.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-05,148918.857,-4.0,-4.3,,,,,,0.0,1.0,,,,,,,,,5
2012-01-06,147261.485,0.0,-2.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-07,144474.271,-5.0,-7.3,,,,,,1.0,0.0,,,,,,,,,5
2012-01-08,146054.7,-9.0,-11.3,,,,,,0.0,1.0,,,,,,,,,5
2012-01-09,151773.11199999996,-13.0,-13.0,,,,,,0.0,1.0,,,,,,,,,5
2012-01-10,166931.94800000003,-14.0,-13.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-11,169709.18,-12.0,-12.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-12,169390.38499999995,-9.0,-10.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-13,167786.86000000004,-5.0,-5.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-14,156885.726,-3.0,-2.7,,,,,,1.0,0.0,,,,,,,,,5
2012-01-15,151438.049,-3.0,-3.0,,,,,,0.0,1.0,,,,,,,,,5
2012-01-16,167580.576,-4.0,-4.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-17,168789.35700000002,-5.0,-5.3,,,,,,0.0,0.0,,,,,,,,,5
2012-01-18,168368.03599999996,-6.0,-6.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-19,168420.58,-11.0,-12.3,,,,,,0.0,0.0,,,,,,,,,5
2012-01-20,169939.04100000003,-15.0,-16.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-21,161440.92899999997,-18.0,-16.0,,,,,,1.0,0.0,,,,,,,,,5
2012-01-22,157308.75699999998,-16.0,-15.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-23,171794.247,-16.0,-15.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-24,173118.01200000002,-13.0,-14.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-25,174632.08299999996,-15.0,-14.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-26,174143.488,-16.0,-14.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-27,175387.55899999998,-18.0,-14.7,,,,,,0.0,0.0,,,,,,,,,5
2012-01-28,165720.23799999998,-14.0,-16.7,,,,,,1.0,0.0,,,,,,,,,5
2012-01-29,159751.85000000003,-17.0,-14.7,,,,,,0.0,1.0,,,,,,,,,5
2012-01-30,174154.66499999995,-20.0,-19.0,,,,,,0.0,0.0,,,,,,,,,5
2012-01-31,175598.708,-22.0,-19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-01,176870.65099999998,-24.0,-20.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-02,178869.19100000002,-25.0,-23.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-03,180800.04100000003,-24.0,-23.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-04,169807.293,-23.0,-21.7,,,,,,1.0,0.0,,,,,,,,,5
2012-02-05,164241.212,-20.0,-19.0,,,,,,0.0,1.0,,,,,,,,,5
2012-02-06,180428.11500000005,-18.0,-21.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-07,181101.97699999998,-18.0,-18.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-08,181341.125,-18.0,-14.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-09,180609.449,-15.0,-15.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-10,180480.315,-16.0,-20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-11,169321.47200000004,-16.0,-18.3,,,,,,1.0,0.0,,,,,,,,,5
2012-02-12,164416.99000000002,-21.0,-22.0,,,,,,0.0,1.0,,,,,,,,,5
2012-02-13,179487.93399999995,-25.0,-24.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-14,179864.57099999997,-19.0,-16.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-15,179024.78500000003,-12.0,-14.0,,,,,,0.0,0.0,,,,,,,,,5
2012-02-16,177094.52500000002,-12.0,-13.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-17,175588.728,-12.0,-13.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-18,166260.03600000002,-12.0,-15.7,,,,,,1.0,0.0,,,,,,,,,5
2012-02-19,160879.578,-13.0,-14.7,,,,,,0.0,1.0,,,,,,,,,5
2012-02-20,175004.47299999997,-12.0,-11.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-21,173878.92799999999,-14.0,-13.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-22,171193.47199999998,-12.0,-12.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-23,157958.65200000003,-10.0,-11.0,,,,,,0.0,1.0,,,,,,,,,5
2012-02-24,169727.888,-9.0,-11.3,,,,,,0.0,0.0,,,,,,,,,5
2012-02-25,158837.595,-10.0,-10.3,,,,,,1.0,0.0,,,,,,,,,5
2012-02-26,156064.681,-9.0,-10.0,,,,,,0.0,1.0,,,,,,,,,5
2012-02-27,168860.38199999998,-8.0,-8.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-28,168525.38899999997,-7.0,-3.7,,,,,,0.0,0.0,,,,,,,,,5
2012-02-29,167910.70500000005,-3.0,-2.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-01,165342.70100000003,-3.0,-3.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-02,163289.324,-4.0,-6.7,,,,,,0.0,0.0,,,,,,,,,5
2012-03-03,156268.07500000004,-5.0,-7.3,,,,,,1.0,0.0,,,,,,,,,5
2012-03-04,150936.95500000005,-5.0,-5.7,,,,,,0.0,1.0,,,,,,,,,5
2012-03-05,162596.47600000002,-9.0,-6.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-06,163325.634,-6.0,-5.7,,,,,,0.0,0.0,,,,,,,,,5
2012-03-07,160837.50499999998,-7.0,-8.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-08,146866.052,-9.0,-10.0,,,,,,0.0,1.0,,,,,,,,,5
2012-03-09,146831.82799999998,-5.0,-11.0,,,,,,0.0,1.0,,,,,,,,,5
2012-03-10,149064.29799999998,-9.0,-17.3,,,,,,1.0,0.0,,,,,,,,,5
2012-03-11,164459.70900000006,-17.0,-18.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-12,166661.098,-18.0,-19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-13,165066.60799999998,-11.0,-12.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-14,165128.51200000005,-8.0,-5.7,,,,,,0.0,0.0,,,,,,,,,5
2012-03-15,163136.39799999996,-6.0,-5.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-16,161791.919,-8.0,-6.7,,,,,,0.0,0.0,,,,,,,,,5
2012-03-17,152970.18600000002,-7.0,-7.3,,,,,,1.0,0.0,,,,,,,,,5
2012-03-18,148342.458,0.0,-0.3,,,,,,0.0,1.0,,,,,,,,,5
2012-03-19,160322.188,-1.0,1.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-20,156981.07,-4.0,-1.7,,,,,,0.0,0.0,,,,,,,,,5
2012-03-21,157499.21600000001,-1.0,-0.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-22,157831.391,-2.0,-0.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-23,157833.81800000003,-4.0,-4.3,,,,,,0.0,0.0,,,,,,,,,5
2012-03-24,149691.23900000003,-5.0,-5.7,,,,,,1.0,0.0,,,,,,,,,5
2012-03-25,144296.789,-4.0,-4.3,,,,,,0.0,1.0,,,,,,,,,5
2012-03-26,156811.35499999998,-8.0,-7.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-27,157733.188,-4.0,-1.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-28,158144.15600000002,-6.0,-5.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-29,157593.188,-6.0,-6.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-30,156268.696,-3.0,-1.0,,,,,,0.0,0.0,,,,,,,,,5
2012-03-31,148796.26799999998,2.0,2.0,,,,,,1.0,0.0,,,,,,,,,5
2012-04-01,139546.95,2.0,1.7,,,,,,0.0,1.0,,,,,,,,,5
2012-04-02,152509.14500000002,1.0,1.3,,,,,,0.0,0.0,,,,,,,,,5
2012-04-03,152839.03599999996,-2.0,0.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-04,150842.413,0.0,1.3,,,,,,0.0,0.0,,,,,,,,,5
2012-04-05,151256.14400000003,0.0,2.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-06,152518.40699999998,1.0,2.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-07,142667.184,-1.0,3.7,,,,,,1.0,0.0,,,,,,,,,5
2012-04-08,136966.972,4.0,7.0,,,,,,0.0,1.0,,,,,,,,,5
2012-04-09,148094.09399999998,7.0,11.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-10,147783.20999999996,9.0,13.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-11,145855.53600000002,4.0,11.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-12,145447.86799999996,4.0,8.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-13,144119.888,5.0,13.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-14,136038.99200000003,7.0,12.7,,,,,,1.0,0.0,,,,,,,,,5
2012-04-15,128870.93000000001,10.0,12.3,,,,,,0.0,1.0,,,,,,,,,5
2012-04-16,140038.76099999997,13.0,15.3,,,,,,0.0,0.0,,,,,,,,,5
2012-04-17,133850.09100000001,17.0,19.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-18,132905.72300000003,15.0,19.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-19,131122.414,11.0,17.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-20,130554.43099999997,11.0,17.3,,,,,,0.0,0.0,,,,,,,,,5
2012-04-21,120982.10500000001,16.0,20.3,,,,,,1.0,0.0,,,,,,,,,5
2012-04-22,115074.24899999998,17.0,16.3,,,,,,0.0,1.0,,,,,,,,,5
2012-04-23,128433.78400000001,17.0,16.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-24,128679.493,14.0,16.0,,,,,,0.0,0.0,,,,,,,,,5
2012-04-25,127343.18099999998,16.0,15.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-26,126015.49900000003,18.0,17.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-27,126959.12900000003,18.0,17.7,,,,,,0.0,0.0,,,,,,,,,5
2012-04-28,123827.66700000003,17.0,17.3,,,,,,0.0,0.0,,,,,,,,,5
2012-04-29,114252.46200000001,15.0,18.3,,,,,,0.0,1.0,,,,,,,,,5
2012-04-30,111298.02500000002,8.0,11.0,,,,,,0.0,1.0,,,,,,,,,5
2012-05-01,113446.69900000002,8.0,8.7,,,,,,0.0,1.0,,,,,,,,,5
2012-05-02,128069.24499999998,7.0,10.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-03,128673.22,7.0,9.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-04,128852.50899999999,8.0,11.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-05,126405.75400000002,8.0,8.7,,,,,,1.0,0.0,,,,,,,,,5
2012-05-06,117481.11499999998,15.0,14.7,,,,,,0.0,1.0,,,,,,,,,5
2012-05-07,117476.81899999999,18.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-05-08,115978.57800000002,21.0,20.7,,,,,,0.0,0.0,,,,,,,,,5
2012-05-09,114248.393,20.0,20.3,,,,,,0.0,1.0,,,,,,,,,5
2012-05-10,129495.73599999999,22.0,21.7,,,,,,0.0,0.0,,,,,,,,,5
2012-05-11,129560.35300000002,15.0,19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-12,128004.03399999999,18.0,18.7,,,,,,1.0,0.0,,,,,,,,,5
2012-05-13,117795.11900000002,21.0,22.7,,,,,,0.0,1.0,,,,,,,,,5
2012-05-14,127776.892,15.0,19.0,,,,,,0.0,0.0,,,,,,,,,5
2012-05-15,129990.91399999999,13.0,15.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-16,128788.74000000002,14.0,14.0,,,,,,0.0,0.0,,,,,,,,,5
2012-05-17,127535.38900000002,17.0,14.7,,,,,,0.0,0.0,,,,,,,,,5
2012-05-18,127561.18399999998,19.0,17.0,,,,,,0.0,0.0,,,,,,,,,5
2012-05-19,117868.48800000001,20.0,18.3,,,,,,1.0,0.0,,,,,,,,,5
2012-05-20,114536.639,21.0,19.3,,,,,,0.0,1.0,,,,,,,,,5
2012-05-21,125991.75699999998,22.0,19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-22,127971.11400000003,22.0,20.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-23,129893.10999999999,17.0,20.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-24,130196.29900000001,11.0,11.7,,,,,,0.0,0.0,,,,,,,,,5
2012-05-25,129553.215,11.0,11.0,,,,,,0.0,0.0,,,,,,,,,5
2012-05-26,120355.975,11.0,16.7,,,,,,1.0,0.0,,,,,,,,,5
2012-05-27,115309.093,15.0,20.3,,,,,,0.0,1.0,,,,,,,,,5
2012-05-28,128206.37700000001,15.0,13.7,,,,,,0.0,0.0,,,,,,,,,5
2012-05-29,129266.828,16.0,16.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-30,128832.23800000001,18.0,18.3,,,,,,0.0,0.0,,,,,,,,,5
2012-05-31,128261.20800000001,19.0,19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-01,128688.04800000001,18.0,20.7,,,,,,0.0,0.0,,,,,,,,,5
2012-06-02,120893.78799999999,17.0,19.3,,,,,,1.0,0.0,,,,,,,,,5
2012-06-03,113984.37299999999,16.0,16.0,,,,,,0.0,1.0,,,,,,,,,5
2012-06-04,126995.637,12.0,11.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-05,128779.66500000001,14.0,13.7,,,,,,0.0,0.0,,,,,,,,,5
2012-06-06,128620.407,18.0,18.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-07,128164.37900000002,21.0,23.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-08,128727.369,25.0,24.7,,,,,,0.0,0.0,,,,,,,,,5
2012-06-09,127899.23899999999,18.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-10,116078.12700000001,18.0,19.7,,,,,,0.0,1.0,,,,,,,,,5
2012-06-11,113737.38,21.0,18.3,,,,,,0.0,1.0,,,,,,,,,5
2012-06-12,111045.255,22.0,20.0,,,,,,0.0,1.0,,,,,,,,,5
2012-06-13,130344.72299999997,23.0,26.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-14,132269.868,25.0,26.7,,,,,,0.0,0.0,,,,,,,,,5
2012-06-15,133221.37,21.0,24.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-16,121229.766,21.0,23.0,,,,,,1.0,0.0,,,,,,,,,5
2012-06-17,116925.342,18.0,21.0,,,,,,0.0,1.0,,,,,,,,,5
2012-06-18,131941.753,21.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-19,132372.9,19.0,19.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-20,130841.588,20.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-21,131819.79799999998,22.0,21.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-22,131376.751,21.0,21.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-23,121626.60900000001,18.0,19.0,,,,,,1.0,0.0,,,,,,,,,5
2012-06-24,116185.66500000002,17.0,18.0,,,,,,0.0,1.0,,,,,,,,,5
2012-06-25,130956.23399999998,20.0,19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-26,131826.505,21.0,22.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-27,131436.495,22.0,24.3,,,,,,0.0,0.0,,,,,,,,,5
2012-06-28,131458.685,22.0,23.0,,,,,,0.0,0.0,,,,,,,,,5
2012-06-29,132215.02500000002,21.0,21.7,,,,,,0.0,0.0,,,,,,,,,5
2012-06-30,120449.56700000002,19.0,21.0,,,,,,1.0,0.0,,,,,,,,,5
2012-07-01,116650.58300000001,15.0,18.7,,,,,,0.0,1.0,,,,,,,,,5
2012-07-02,132048.41000000003,17.0,17.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-03,133713.03,25.0,22.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-04,133733.73700000002,24.0,22.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-05,134880.899,25.0,23.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-06,135213.91200000004,24.0,25.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-07,125928.70100000002,20.0,21.3,,,,,,1.0,0.0,,,,,,,,,5
2012-07-08,119590.969,19.0,19.7,,,,,,0.0,1.0,,,,,,,,,5
2012-07-09,132937.096,21.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-10,136279.93800000002,23.0,22.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-11,136812.39699999997,24.0,24.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-12,137310.63499999998,27.0,25.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-13,137503.03699999998,28.0,25.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-14,126705.65600000002,27.0,25.0,,,,,,1.0,0.0,,,,,,,,,5
2012-07-15,120991.103,25.0,25.0,,,,,,0.0,1.0,,,,,,,,,5
2012-07-16,135968.80200000003,26.0,25.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-17,138330.649,26.0,26.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-18,137647.31399999998,19.0,18.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-19,136274.581,18.0,19.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-20,133966.515,18.0,18.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-21,125691.99499999998,20.0,21.7,,,,,,1.0,0.0,,,,,,,,,5
2012-07-22,118973.59,20.0,20.0,,,,,,0.0,1.0,,,,,,,,,5
2012-07-23,133929.45,20.0,21.7,,,,,,0.0,0.0,,,,,,,,,5
2012-07-24,134457.78100000002,19.0,20.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-25,133461.605,20.0,20.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-26,134101.64599999998,20.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-07-27,133637.26700000002,22.0,22.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-28,125041.13399999999,20.0,20.3,,,,,,1.0,0.0,,,,,,,,,5
2012-07-29,118357.371,18.0,18.7,,,,,,0.0,1.0,,,,,,,,,5
2012-07-30,132587.36,18.0,17.3,,,,,,0.0,0.0,,,,,,,,,5
2012-07-31,132851.079,22.0,20.0,,,,,,0.0,0.0,,,,,,,,,5
2012-08-01,134635.71600000001,24.0,22.7,,,,,,0.0,0.0,,,,,,,,,5
