day,GSM pcs,Accessories pcs,DECT pcs,Battery pcs,Photo pcs,Offline stores,Online Orders,New Stores,"Accessories, lines",Total lines,Cards pcs,SIM pcs,main,cargo,students,total
2009-12-24,12192.0,33500.0,63778.0,,8263.0,495.0,,,,,19405.0,1665.0,,,,
2009-12-25,10800.0,28800.0,21464.0,,5800.0,429.0,,,,,23973.0,12284.0,,,,
2009-12-26,,,,,,,,,,,,,,,,
2009-12-27,2985.0,7170.0,3226.0,,1710.0,432.0,,,,,7184.0,1146.0,,,,
2009-12-28,5309.0,57789.0,5872.0,,2492.0,283.0,,,,,1369.0,336.0,,,,
2009-12-29,,,,,,,,,,,,,,,,
2009-12-30,11964.0,80247.0,45634.0,,6307.0,431.0,,,,,7839.0,10454.0,,,,
2009-12-31,,,,,,,,,,,,,,,,
2010-01-01,,,,,,,,,,,,,,,,
2010-01-02,,,,,,,,,,,,,,,,
2010-01-03,23873.0,69367.0,25150.0,,15456.0,500.0,,,,,15722.0,,,,,
2010-01-04,15218.0,25917.0,14462.0,,11660.0,431.0,,,,,39248.0,,,,,
2010-01-05,,,,,,,,,,,,,,,,
2010-01-06,,,,,,,,,,,,,,,,
2010-01-07,5124.0,16709.0,10852.0,,3598.0,494.0,,,,,3222.0,353.0,,,,
2010-01-08,5143.0,14739.0,11087.0,,3114.0,428.0,,,,,27042.0,4858.0,,,,
2010-01-09,,,,,,,,,,,,,,,,
2010-01-10,2089.0,9829.0,5605.0,,1148.0,584.0,,,,,3750.0,2789.0,,,,
2010-01-11,8837.0,15505.0,10776.0,,1360.0,339.0,,,,,1461.0,664.0,,,,
2010-01-12,,,,,,,,,,,,,,,,
2010-01-13,14447.0,31703.0,16407.0,,2564.0,431.0,,,,,26591.0,11059.0,,,,
2010-01-14,8228.0,18500.0,18374.0,,4416.0,490.0,,,,,12000.0,406.0,,,,
2010-01-15,19619.0,17955.0,18283.0,,6196.0,429.0,,,,,44479.0,6600.0,,,,
2010-01-16,,,,,,,,,,,,,,,,
2010-01-17,19312.0,10370.0,10374.0,,2208.0,586.0,,,,,18110.0,4118.0,,,,
2010-01-18,20701.0,14067.0,14164.0,,2661.0,338.0,,,,,7372.0,744.0,,,,
2010-01-19,,,,,,,,,,,,,,,,
2010-01-20,10129.0,18243.0,11700.0,,4800.0,430.0,,,,,11436.0,9367.0,,,,
2010-01-21,12092.0,14813.0,9975.0,,4574.0,489.0,,,,,2705.0,379.0,,,,
2010-01-22,8855.0,8809.0,5621.0,,3322.0,425.0,,,,,8521.0,5232.0,,,,
2010-01-23,,,,,,,,,,,,,,,,
2010-01-24,11380.0,9311.0,9153.0,,3004.0,585.0,,,,,6373.0,3188.0,,,,
2010-01-25,11800.0,12059.0,8327.0,,4500.0,338.0,,,,,2512.0,312.0,,,,
2010-01-26,,,,,,,,,,,,,,,,
2010-01-27,18533.0,17038.0,10894.0,,6024.0,429.0,,,,,16382.0,7019.0,,,,
2010-01-28,17682.0,10861.0,9768.0,,5302.0,497.0,,,,,4000.0,289.0,,,,
2010-01-29,8408.0,9257.0,12325.0,,5460.0,427.0,,,,,14521.0,4410.0,,,,
2010-01-30,,,,,,,,,,,,,,,,
2010-01-31,14400.0,10320.0,9374.0,,4500.0,588.0,,,,,6921.0,3182.0,,,,
2010-02-01,15170.0,9539.0,11855.0,,6600.0,340.0,,,,,16103.0,546.0,,,,
2010-02-02,,,,,,,,,,,,,,,,
2010-02-03,16609.0,11501.0,14292.0,,8477.0,426.0,,,,,42949.0,13892.0,,,,
2010-02-04,18289.0,17185.0,10207.0,,8501.0,499.0,,,,,13265.0,1557.0,,,,
2010-02-05,8812.0,14421.0,7432.0,,4710.0,425.0,,,,,88737.0,5061.0,,,,
2010-02-06,,,,,,,,,,,,,,,,
2010-02-07,18315.0,23872.0,18138.0,,9183.0,582.0,,,,,24335.0,9770.0,,,,
2010-02-08,13286.0,16301.0,11015.0,,7152.0,336.0,,,,,10734.0,2609.0,,,,
2010-02-09,,,,,,,,,,,,,,,,
2010-02-10,12028.0,17625.0,13253.0,,5840.0,424.0,,,,,20066.0,18006.0,,,,
2010-02-11,18430.0,20016.0,13240.0,,7649.0,499.0,,,,,30250.0,2582.0,,,,
2010-02-12,10506.0,12966.0,10506.0,,6721.0,422.0,,,,,59000.0,6600.0,,,,
2010-02-13,,,,,,,,,,,,,,,,
2010-02-14,24060.0,18072.0,11593.0,,5822.0,586.0,,,,,24517.0,5755.0,,,,
2010-02-15,18930.0,21900.0,10074.0,,6350.0,336.0,,,,,18009.0,683.0,,,,
2010-02-16,,,,,,,,,,,,,,,,
2010-02-17,18827.0,17902.0,16166.0,,8300.0,425.0,,,,,30000.0,11500.0,,,,
2010-02-18,21451.0,23981.0,13637.0,,5700.0,502.0,,,,,20275.0,739.0,,,,
2010-02-19,10069.0,11276.0,12778.0,,5062.0,424.0,,,,,64819.0,6478.0,,,,
2010-02-20,,,,,,,,,,,,,,,,
2010-02-21,21969.0,18858.0,15209.0,,5303.0,582.0,,,,,20692.0,8871.0,,,,
2010-02-22,19201.0,18233.0,12889.0,,4900.0,343.0,,,,,16506.0,750.0,,,,
2010-02-23,,,,,,,,,,,,,,,,
2010-02-24,14405.0,17762.0,12975.0,,4481.0,429.0,,,,,28810.0,6690.0,,,,
2010-02-25,24513.0,32157.0,13951.0,,7200.0,506.0,,,,,13361.0,356.0,,,,
2010-02-26,10806.0,12380.0,6000.0,,4003.0,427.0,,,,,,,,,,
2010-02-27,,,,,,,,,,,,,,,,
2010-02-28,,,,,,601.0,,,,,,,,,,
2010-03-01,15500.0,15500.0,13052.0,,4200.0,341.0,,,,,12500.0,550.0,,,,
2010-03-02,,,,,,,,,,,,,,,,
2010-03-03,21314.0,21163.0,12430.0,,7781.0,430.0,,,,,76290.0,22000.0,,,,
2010-03-04,20564.0,25222.0,9099.0,,9863.0,510.0,,,,,24300.0,2300.0,,,,
2010-03-05,11635.0,16042.0,9567.0,,6500.0,432.0,,,,,36099.0,11823.0,,,,
2010-03-06,,,,,,,,,,,,,,,,
2010-03-07,17694.0,23768.0,13024.0,,8197.0,596.0,,,,,18592.0,5239.0,,,,
2010-03-08,18536.0,20682.0,9911.0,,5835.0,345.0,,,,,23676.0,696.0,,,,
2010-03-09,,,,,,,,,,,,,,,,
2010-03-10,18210.0,19476.0,15062.0,,8044.0,429.0,,,,,65285.0,10079.0,,,,
2010-03-11,22338.0,30839.0,12804.0,,9332.0,519.0,,,,,14100.0,2700.0,,,,
2010-03-12,12665.0,16510.0,16510.0,,5079.0,430.0,,,,,69137.0,16390.0,,,,
2010-03-13,,,,,,,,,,,,,,,,
2010-03-14,14156.0,20807.0,15023.0,,7901.0,595.0,,,,,17688.0,4278.0,,,,
2010-03-15,14030.0,25607.0,13355.0,,7971.0,345.0,,,,,,,,,,
2010-03-16,,,,,,,,,,,,,,,,
2010-03-17,20100.0,19022.0,12853.0,,11717.0,429.0,,,,,71700.0,21000.0,,,,
2010-03-18,14151.0,21645.0,11714.0,,12300.0,505.0,,,,,17000.0,1013.0,,,,
2010-03-19,10352.0,20293.0,10530.0,,10000.0,436.0,,,,,45573.0,6001.0,,,,
2010-03-20,,,,,,,,,,,,,,,,
2010-03-21,12749.0,18319.0,9162.0,,4618.0,595.0,,,,,21400.0,4500.0,,,,
2010-03-22,15842.0,22941.0,11998.0,,5805.0,344.0,,,,,14546.0,960.0,,,,
2010-03-23,,,,,,,,,,,,,,,,
2010-03-24,16269.0,21515.0,18192.0,,6601.0,433.0,,,,,43221.0,9959.0,,,,
2010-03-25,17295.0,32516.0,13770.0,,9906.0,514.0,,,,,14657.0,953.0,,,,
2010-03-26,8188.0,18111.0,9297.0,,7500.0,431.0,,,,,16687.0,12615.0,,,,
2010-03-27,,,,,,,,,,,,,,,,
2010-03-28,12010.0,30401.0,13767.0,,6643.0,609.0,,,,,31000.0,7520.0,,,,
2010-03-29,11481.0,25505.0,9996.0,,5788.0,355.0,,,,,10060.0,693.0,,,,
2010-03-30,,,,,,,,,,,,,,,,
2010-03-31,15392.0,19415.0,11272.0,,6700.0,435.0,,,,,34022.0,6719.0,,,,
2010-04-01,24097.0,24507.0,10318.0,,6558.0,523.0,,,,,13610.0,1144.0,,,,
2010-04-02,10231.0,11846.0,12112.0,,5838.0,435.0,,,,,16498.0,13191.0,,,,
2010-04-03,,,,,,,,,,,,,,,,
2010-04-04,15265.0,19979.0,15653.0,,6840.0,606.0,,,,,15862.0,3889.0,,,,
2010-04-05,16215.0,20383.0,14158.0,,7121.0,349.0,,,,,16811.0,501.0,,,,
2010-04-06,,,,,,,,,,,,,,,,
2010-04-07,12262.0,19606.0,16040.0,,5743.0,436.0,,,,,107058.0,10135.0,,,,
2010-04-08,17799.0,26721.0,13483.0,,6850.0,524.0,,,,,22965.0,885.0,,,,
2010-04-09,7909.0,14229.0,10481.0,,8070.0,433.0,,,,,24132.0,14965.0,,,,
2010-04-10,,,,,,,,,,,,,,,,
2010-04-11,14879.0,21304.0,10749.0,,6669.0,605.0,,,,,19083.0,6402.0,,,,
2010-04-12,14798.0,22008.0,13660.0,,9055.0,350.0,,,,,12000.0,854.0,,,,
2010-04-13,,,,,,,,,,,,,,,,
2010-04-14,14363.0,24079.0,22496.0,,10399.0,475.0,,,,,58346.0,12464.0,,,,
2010-04-15,18977.0,30472.0,14964.0,,11439.0,523.0,,,,,13770.0,1095.0,,,,
2010-04-16,14509.0,41738.0,35626.0,,13123.0,436.0,,,,,28833.0,7693.0,,,,
2010-04-17,,,,,,,,,,,,,,,,
2010-04-18,15115.0,21196.0,43711.0,,7130.0,645.0,,,,,25000.0,4807.0,,,,
2010-04-19,14300.0,18189.0,25413.0,,5423.0,348.0,,,,,11326.0,817.0,,,,
2010-04-20,,,,,,,,,,,,,,,,
2010-04-21,13276.0,15966.0,18686.0,,7663.0,468.0,,,,,54592.0,11631.0,,,,
2010-04-22,19783.0,29224.0,18932.0,,8862.0,523.0,,,,,14035.0,935.0,,,,
2010-04-23,10596.0,15792.0,12618.0,,6609.0,440.0,,,,,15011.0,8750.0,,,,
2010-04-24,,,,,,,,,,,,,,,,
2010-04-25,20726.0,22976.0,15699.0,,8534.0,650.0,,,,,19752.0,5292.0,,,,
2010-04-26,15199.0,21553.0,11011.0,,7733.0,367.0,,,,,13333.0,1791.0,,,,
2010-04-27,,,,,,,,,,,,,,,,
2010-04-28,13536.0,20382.0,10779.0,,8526.0,483.0,,,,,17713.0,24355.0,,,,
2010-04-29,29421.0,24360.0,9409.0,,11799.0,544.0,,,,,70671.0,1996.0,,,,
2010-04-30,19294.0,13937.0,15003.0,,4731.0,441.0,,,,,10101.0,8822.0,,,,
2010-05-01,,,,,,,,,,,,,,,,
2010-05-02,13702.0,18362.0,18083.0,,3532.0,660.0,,,,,45073.0,5473.0,,,,
2010-05-03,11827.0,12799.0,12879.0,,2280.0,367.0,,,,,8652.0,680.0,,,,
2010-05-04,,,,,,,,,,,,,,,,
2010-05-05,12814.0,18354.0,16056.0,,10699.0,478.0,,,,,10010.0,4145.0,,,,
2010-05-06,26277.0,26150.0,20342.0,,11855.0,546.0,,,,,71139.0,1079.0,,,,
2010-05-07,16167.0,10256.0,11244.0,,5320.0,440.0,,,,,13928.0,15622.0,,,,
2010-05-08,,,,,,,,,,,,,,,,
2010-05-09,14294.0,17291.0,8790.0,,17291.0,664.0,,,,,25464.0,8164.0,,,,
2010-05-10,11637.0,11822.0,6768.0,,4729.0,373.0,,,,,8015.0,1574.0,,,,
2010-05-11,,,,,,,,,,,,,,,,
2010-05-12,12230.0,16165.0,4920.0,,7846.0,483.0,,,,,52632.0,12988.0,,,,
2010-05-13,18267.0,21985.0,5821.0,,6259.0,543.0,,,,,17900.0,3194.0,,,,
2010-05-14,14217.0,9918.0,17667.0,,6011.0,443.0,,,,,63242.0,14093.0,,,,
2010-05-15,,,,,,,,,,,,,,,,
2010-05-16,16698.0,16259.0,15012.0,,7681.0,659.0,,,,,18198.0,8117.0,,,,
2010-05-17,16709.0,17190.0,13907.0,,7639.0,365.0,,,,,10483.0,2236.0,,,,
2010-05-18,,,,,,,,,,,,,,,,
2010-05-19,14111.0,20537.0,18994.0,,7981.0,483.0,,,,,61247.0,12779.0,,,,
2010-05-20,15466.0,25697.0,22323.0,,8076.0,541.0,,,,,17054.0,2576.0,,,,
2010-05-21,7680.0,12115.0,16485.0,,6400.0,443.0,,,,,23640.0,10918.0,,,,
2010-05-22,,,,,,,,,,,,,,,,
2010-05-23,14282.0,20125.0,16793.0,,7849.0,663.0,,,,,20892.0,5018.0,,,,
2010-05-24,11347.0,20887.0,14815.0,,8587.0,365.0,,,,,9700.0,830.0,,,,
2010-05-25,,,,,,,,,,,,,,,,
2010-05-26,10680.0,24435.0,15459.0,,7800.0,484.0,,,,,50153.0,7347.0,,,,
2010-05-27,15491.0,27037.0,17411.0,,9800.0,542.0,,,,,9004.0,722.0,,,,
2010-05-28,13103.0,13422.0,12261.0,,6465.0,444.0,,,,,24609.0,9347.0,,,,
2010-05-29,,,,,,,,,,,,,,,,
2010-05-30,16017.0,26179.0,13360.0,,6351.0,666.0,,,,,38244.0,3922.0,,,,
2010-05-31,13642.0,22380.0,16399.0,,10274.0,422.0,,,,,19799.0,1173.0,,,,
2010-06-01,,,,,,,,,,,,,,,,
2010-06-02,18154.0,20688.0,16411.0,,9647.0,499.0,,,,,62980.0,12300.0,,,,
2010-06-03,19064.0,27531.0,18555.0,,7761.0,605.0,,,,,13000.0,796.0,,,,
2010-06-04,13267.0,16248.0,19752.0,,7423.0,495.0,,,,,34344.0,6666.0,,,,
2010-06-05,,,,,,,,,,,,,,,,
2010-06-06,19767.0,20323.0,19598.0,,13409.0,703.0,,,,,18869.0,8066.0,,,,
2010-06-07,24161.0,18283.0,15468.0,,11077.0,436.0,,,,,10767.0,1614.0,,,,
2010-06-08,,,,,,,,,,,,,,,,
2010-06-09,19056.0,22310.0,21127.0,,9125.0,500.0,,,,,40908.0,30647.0,,,,
2010-06-10,23564.0,29390.0,21842.0,,11061.0,610.0,,,,,22710.0,1725.0,,,,
2010-06-11,15598.0,19819.0,21411.0,,9122.0,497.0,,,,,22793.0,15902.0,,,,
2010-06-12,,,,,,,,,,,,,,,,
2010-06-13,17611.0,18546.0,17320.0,,7320.0,705.0,,,,,36491.0,4461.0,,,,
2010-06-14,15291.0,20045.0,16549.0,,7340.0,440.0,,,,,10064.0,706.0,,,,
2010-06-15,,,,,,,,,,,,,,,,
2010-06-16,18835.0,24488.0,18247.0,,9795.0,503.0,7.0,1.0,,,28466.0,20316.0,,,,
2010-06-17,33601.0,42424.0,17470.0,,12102.0,614.0,8.0,2.0,,,34114.0,2050.0,,,,
2010-06-18,12434.0,20908.0,10544.0,,11528.0,501.0,7.0,0.0,,,25205.0,14650.0,,,,
2010-06-19,,,,,,,,,,,,,,,,
2010-06-20,19184.0,23232.0,13121.0,,10828.0,706.0,2.0,3.0,,,21990.0,5658.0,,,,
2010-06-21,23164.0,28801.0,23495.0,,10400.0,441.0,6.0,2.0,,,18001.0,1706.0,,,,
2010-06-22,,,,,,,,,,,,,,,,
2010-06-23,18831.0,26216.0,29149.0,,11299.0,502.0,7.0,1.0,,,38499.0,12316.0,,,,
2010-06-24,23025.0,33850.0,36018.0,,14728.0,617.0,7.0,0.0,,,20680.0,1141.0,,,,
2010-06-25,16667.0,23911.0,13235.0,,4796.0,499.0,7.0,2.0,,,25715.0,9616.0,,,,
2010-06-26,,,,,,,,,,,,,,,,
2010-06-27,17613.0,23725.0,8714.0,,9975.0,711.0,1.0,0.0,,,22147.0,5296.0,,,,
2010-06-28,15948.0,20530.0,11737.0,,7378.0,433.0,7.0,3.0,,,12881.0,1105.0,,,,
2010-06-29,,,,,,,,,,,,,,,,
2010-06-30,15735.0,16931.0,23409.0,,6933.0,505.0,8.0,0.0,,,52349.0,32232.0,,,,
2010-07-01,24777.0,46273.0,24703.0,,9555.0,618.0,8.0,1.0,,,18965.0,2596.0,,,,
2010-07-02,15049.0,24559.0,12244.0,,4797.0,506.0,7.0,0.0,,,15026.0,7338.0,,,,
2010-07-03,,,,,,,,,,,,,,,,
2010-07-04,22131.0,28567.0,21272.0,,11791.0,721.0,1.0,1.0,,,20406.0,8079.0,,,,
2010-07-05,17915.0,28887.0,14344.0,,10484.0,437.0,7.0,1.0,,,11570.0,1410.0,,,,
2010-07-06,,,,,,,,,,,,,,,,
2010-07-07,16816.0,20371.0,18400.0,,11305.0,506.0,7.0,1.0,,,27250.0,19488.0,,,,
2010-07-08,22186.0,23122.0,24553.0,,11466.0,625.0,7.0,2.0,,,13084.0,2029.0,,,,
2010-07-09,12778.0,12313.0,12394.0,,5909.0,499.0,6.0,1.0,,,21613.0,9969.0,,,,
2010-07-10,,,,,,,,,,,,,,,,
2010-07-11,23538.0,17379.0,21149.0,,13781.0,717.0,1.0,0.0,,,19771.0,7452.0,,,,
2010-07-12,19920.0,16824.0,15390.0,,14583.0,442.0,13.0,0.0,,,12098.0,2232.0,,,,
2010-07-13,,,,,,,,,,,,,,,,
2010-07-14,22106.0,17633.0,22153.0,,17054.0,493.0,1.0,1.0,,,43450.0,39164.0,,,,
2010-07-15,27287.0,26781.0,31063.0,,16736.0,627.0,8.0,0.0,,,24842.0,3173.0,,,,
2010-07-16,11366.0,17845.0,14346.0,,7764.0,496.0,20.0,0.0,,,22046.0,17246.0,,,,
2010-07-17,,,,,,,,,,,,,,,,
2010-07-18,17106.0,17514.0,16466.0,,8844.0,710.0,21.0,2.0,,,19934.0,8215.0,,,,
2010-07-19,18012.0,23236.0,19342.0,,9973.0,445.0,7.0,1.0,,,11786.0,1964.0,,,,
2010-07-20,,,,,,,,,,,,,,,,
2010-07-21,20519.0,21364.0,17969.0,,9249.0,495.0,21.0,1.0,,,28498.0,15700.0,,,,
2010-07-22,22364.0,39324.0,23158.0,,13646.0,625.0,10.0,1.0,,,22518.0,2397.0,,,,
2010-07-23,10152.0,25385.0,12469.0,,7400.0,496.0,10.0,0.0,,,109856.0,20336.0,,,,
2010-07-24,,,,,,,,,,,,,,,,
2010-07-25,12399.0,17555.0,14731.0,,7631.0,712.0,15.0,0.0,,,18979.0,6708.0,,,,
2010-07-26,20454.0,20993.0,17430.0,,11058.0,445.0,13.0,0.0,,,11700.0,1358.0,,,,
2010-07-27,,,,,,,,,,,,,,,,
2010-07-28,22460.0,26053.0,16104.0,,10285.0,471.0,16.0,1.0,,,25954.0,23196.0,,,,
2010-07-29,21748.0,35067.0,17594.0,,11667.0,619.0,13.0,0.0,,,17583.0,2191.0,,,,
2010-07-30,11475.0,16192.0,11965.0,,5138.0,513.0,16.0,0.0,,,15425.0,12771.0,,,,
2010-07-31,,,,,,,,,,,,,,,,
2010-08-01,19157.0,20748.0,21081.0,,7060.0,721.0,15.0,0.0,,,18013.0,9952.0,,,,
2010-08-02,22114.0,17546.0,14262.0,,7492.0,445.0,12.0,0.0,,,14187.0,1054.0,,,,
2010-08-03,,,,,,,,,,,,,,,,
2010-08-04,26917.0,24074.0,23850.0,,10361.0,474.0,10.0,5.0,,,50334.0,18555.0,,,,
2010-08-05,40485.0,0.0,11087.0,0.0,12461.0,619.0,9.0,0.0,,,20962.0,1361.0,,,,
2010-08-06,19209.0,23743.0,14692.0,,6096.0,513.0,6.0,2.0,,,24298.0,10845.0,,,,
2010-08-07,,,,,,,,,,,,,,,,
2010-08-08,27317.0,43198.0,24625.0,,7145.0,724.0,6.0,0.0,,,22474.0,10291.0,,,,
2010-08-09,28387.0,47290.0,21313.0,,8459.0,441.0,7.0,0.0,,,13510.0,1264.0,,,,
2010-08-10,,,,,,,,,,,,,,,,
2010-08-11,17776.0,32768.0,9031.0,6787.0,9205.0,478.0,7.0,0.0,,,49236.0,11614.0,,,,
2010-08-12,32812.0,42812.5,12405.0,9876.0,10579.0,609.0,6.0,0.0,,,18458.0,1836.0,,,,
2010-08-13,22823.0,2862.0,9760.0,0.0,12309.0,516.0,7.0,1.0,,,33197.0,15739.0,,,,
2010-08-14,,26000.0,,,,516.0,,,,,,,,,,
2010-08-15,29211.0,0.0,14540.0,20283.0,13967.0,718.0,7.0,1.0,,,28910.0,10682.0,,,,
2010-08-16,26319.0,3510.0,9295.0,0.0,12463.0,438.0,7.0,0.0,,,17182.0,1443.0,,,,
2010-08-17,,65292.0,,,,717.0,,,,,,,,,,
2010-08-18,15838.0,26620.0,8424.0,19212.0,9541.0,473.0,7.0,0.0,,,33271.0,13882.0,,,,
2010-08-19,25529.0,73246.0,10565.0,0.0,12806.0,606.0,2.0,0.0,,,13680.0,786.0,,,,
2010-08-20,18361.0,21866.0,7152.0,3400.0,6587.0,508.0,8.0,3.0,,,53372.0,9763.0,,,,
2010-08-21,,,67062.0,,,,,,,,,,,,,
2010-08-22,19399.0,23689.0,10736.0,7666.0,11217.0,719.0,7.0,0.0,,,18115.0,6426.0,,,,
2010-08-23,23728.0,26333.0,10381.0,4581.0,10378.0,437.0,2.0,2.0,,,13119.0,1090.0,,,,
2010-08-24,,,,,,,,,,,,,,,,
2010-08-25,20217.0,22687.0,10056.0,68743.0,10491.0,477.0,7.0,1.0,,,85361.0,8310.0,,,,
2010-08-26,29633.0,28046.0,9782.0,0.0,16186.0,635.0,2.0,0.0,,,13234.0,1302.0,,,,
2010-08-27,17340.0,17715.0,6439.0,10980.0,9276.0,513.0,7.0,2.0,,,19693.0,19224.0,,,,
2010-08-28,,,42986.0,,,618.0,,,,,,,,,,
2010-08-29,24071.0,22622.0,7296.0,10558.0,9879.0,727.0,7.0,1.0,,,13350.0,9850.0,,,,
2010-08-30,19630.0,26192.0,13269.0,10294.0,10655.0,440.0,2.0,1.0,,,13720.0,1130.0,,,,
2010-08-31,,,,,,,,,,,,,,,,
2010-09-01,17592.0,32337.0,8098.0,12373.0,10939.0,476.0,7.0,0.0,,,55528.0,11979.0,,,,
2010-09-02,29057.0,19088.0,16006.0,8744.0,18940.0,623.0,2.0,1.0,,,13904.0,1304.0,,,,
2010-09-03,17207.0,25939.0,4960.0,10700.0,6806.0,510.0,7.0,0.0,,,57422.0,22080.0,,,,
2010-09-04,,56000.0,,,,,,,,,,,,,,
2010-09-05,23310.0,25942.0,7991.0,10700.0,8960.0,719.0,7.0,1.0,,,17984.0,8950.0,,,,
2010-09-06,20221.0,17364.0,13955.0,0.0,8138.0,443.0,2.0,1.0,,,16248.0,1237.0,,,,
2010-09-07,,,,,,,,,,,,,,,,
2010-09-08,24534.0,16864.0,12616.0,12691.0,10386.0,611.0,7.0,0.0,,,47202.0,11480.0,,,,
2010-09-09,22356.0,29519.0,12474.0,19608.0,10701.0,618.0,2.0,1.0,,,20401.0,987.0,,,,
2010-09-10,16920.0,20937.0,8996.0,8871.0,6300.0,514.0,6.0,0.0,,,21678.0,16387.0,,,,
2010-09-11,,,,,,,,,,,,,,,,
2010-09-12,24229.0,22629.0,10842.0,11532.0,8790.0,726.0,7.0,0.0,,,24068.0,8739.0,,,,
2010-09-13,22754.0,23565.0,10185.0,10408.0,8258.0,439.0,2.0,1.0,,,14366.0,1004.0,,,,
2010-09-14,,,,,,,,,,,,,,,,
2010-09-15,22307.0,18958.0,8817.0,10368.0,8774.0,480.0,7.0,2.0,,,23300.0,20916.0,,,,
2010-09-16,32793.0,31561.0,12997.0,10984.0,10849.0,628.0,2.0,2.0,,,16013.0,2134.0,,,,
2010-09-17,20500.0,17716.0,6931.0,7769.0,8078.0,515.0,7.0,4.0,,,28192.0,13443.0,,,,
2010-09-18,,,,,,,,,,,,,,,,
2010-09-19,23574.0,20060.0,12475.0,11099.0,7190.0,739.0,7.0,0.0,,,21089.0,10906.0,,,,
2010-09-20,24140.0,25387.0,12068.0,27280.0,8975.0,449.0,5.0,2.0,,,33518.0,1497.0,,,,
2010-09-21,,,,,,,,,,,,,,,,
2010-09-22,21647.0,28472.0,10903.0,10794.0,9695.0,485.0,7.0,2.0,,,36640.0,16441.0,,,,
2010-09-23,38211.0,53834.0,15956.0,9180.0,12407.0,638.0,2.0,0.0,,,13791.0,2656.0,,,,
2010-09-24,22077.0,23222.0,6857.0,8094.0,6444.0,520.0,7.0,1.0,,,19160.0,14067.0,,,,
2010-09-25,,,,,,,,,,,,,,,,
2010-09-26,22380.0,26902.0,9809.0,12947.0,7944.0,741.0,0.0,1.0,,,19362.0,7058.0,,,,
2010-09-27,23083.0,27727.0,8916.0,8663.0,8165.0,452.0,8.0,0.0,,,10955.0,1559.0,,,,
2010-09-28,,,,,,,,,,,,,,,,
2010-09-29,16907.0,25426.0,8125.0,11043.0,6668.0,483.0,7.0,4.0,,,32299.0,11144.0,,,,
2010-09-30,22287.0,47042.0,8519.0,9988.0,5887.0,638.0,2.0,0.0,,,20267.0,1356.0,,,,
2010-10-01,15776.0,28588.0,8539.0,9697.0,6897.0,554.0,7.0,2.0,,,67384.0,16305.0,,,,
2010-10-02,,,,,,,,,,,,,,,,
2010-10-03,19821.0,27994.0,8166.0,11883.0,7982.0,749.0,7.0,0.0,,,26407.0,10175.0,,,,
2010-10-04,18644.0,24847.0,7885.0,9687.0,6560.0,476.0,2.0,0.0,,,13747.0,854.0,,,,
2010-10-05,,,,,,,,,,,,,,,,
2010-10-06,16301.0,18681.0,11061.0,12280.0,6801.0,491.0,7.0,1.0,,,56809.0,10600.0,,,,
2010-10-07,25621.0,28925.0,10218.0,12074.0,7092.0,637.0,2.0,1.0,,,17266.0,527.0,,,,
2010-10-08,16978.0,15876.0,6018.0,8820.0,4996.0,555.0,7.0,0.0,,,13688.0,4504.0,,,,
2010-10-09,,,,,,,,,,,,,,,,
2010-10-10,27299.0,23526.0,8677.0,9539.0,7160.0,750.0,7.0,0.0,,,26502.0,4198.0,,,,
2010-10-11,22366.0,22303.0,12772.0,7937.0,6918.0,478.0,2.0,0.0,,,14665.0,4051.0,,,,
2010-10-12,,,,,,,,,,,,,,,,
2010-10-13,24753.0,29107.0,11709.0,12402.0,10365.0,490.0,7.0,2.0,,,38877.0,10096.0,,,,
2010-10-14,27115.0,45102.0,14444.0,12402.0,9810.0,637.0,2.0,1.0,,,20857.0,3043.0,,,,
2010-10-15,18414.0,20819.0,6597.0,8106.0,5753.0,553.0,2.0,4.0,,,37776.0,13826.0,,,,
2010-10-16,,,,,,,,,,,,,,,,
2010-10-17,17270.0,28324.0,9061.0,9765.0,8891.0,751.0,8.0,1.0,,,21277.0,8800.0,,,,
2010-10-18,28813.0,31992.0,15078.0,12191.0,10001.0,477.0,2.0,4.0,,,26348.0,11458.0,,,,
2010-10-19,,,,,,,,,,,,,,,,
2010-10-20,27163.0,31110.0,15171.0,17561.0,11443.0,489.0,5.0,1.0,,,68152.0,50605.0,,,,
2010-10-21,32369.0,43784.0,14883.0,14357.0,11878.0,641.0,4.0,3.0,,,20903.0,12180.0,,,,
2010-10-22,30713.0,46272.0,18387.0,10703.0,10381.0,552.0,7.0,1.0,,,36253.0,19623.0,,,,
2010-10-23,,,,,,,,,,,,,,,,
2010-10-24,17034.0,34225.0,5556.0,10666.0,5873.0,756.0,6.0,0.0,,,13904.0,1640.0,,,,
2010-10-25,19641.0,29501.0,8902.0,8443.0,5531.0,482.0,2.0,2.0,,,12107.0,17363.0,,,,
2010-10-26,,,,,,,,,,,,,,,,
2010-10-27,15414.0,21190.0,10613.0,8330.0,8293.0,495.0,7.0,2.0,,,22130.0,15333.0,,,,
2010-10-28,27515.0,30974.0,14190.0,7553.0,10490.0,650.0,3.0,1.0,,,22029.0,4752.0,,,,
2010-10-29,24246.0,30077.0,7533.0,25694.0,11378.0,560.0,23.0,3.0,,,79783.0,27346.0,,,,
2010-10-30,,,,,,,,,,,,,,,,
2010-10-31,16960.0,18685.0,8944.0,11881.0,6358.0,767.0,6.0,0.0,,,26125.0,2705.0,,,,
